step,cosine_similarity
0,-0.03825037181377411
1,0.025388864800333977
2,0.0715106874704361
3,-0.08838710933923721
4,-0.0423007607460022
5,0.03188945725560188
6,0.08118302375078201
7,0.02536618523299694
8,-0.04643060266971588
9,0.048429910093545914
10,0.14346745610237122
11,0.08639824390411377
12,-0.028836851939558983
13,-0.04803800955414772
14,0.0401206910610199
15,0.04302215203642845
16,0.07905051112174988
17,-0.0026651620864868164
18,-0.04843343794345856
19,0.13517531752586365
20,0.1592077761888504
21,-0.0784442350268364
22,0.01663331687450409
23,-0.07420069724321365
24,0.07218289375305176
25,0.10185077041387558
26,-0.08519819378852844
27,-0.04559093713760376
28,-0.007354803383350372
29,0.02612542361021042
30,-0.025294093415141106
31,0.05442775785923004
32,0.09814605861902237
33,0.007254512514919043
34,0.04970138892531395
35,0.033232010900974274
36,0.00795695185661316
37,-0.020213713869452477
38,5.715897350455634e-05
39,0.19343280792236328
40,0.042993463575839996
41,-0.03154152259230614
42,-0.09994862228631973
43,-0.07441720366477966
44,-0.0815938413143158
45,-0.17133158445358276
46,-0.1183076947927475
47,-0.08015536516904831
48,0.028575265780091286
49,0.036607153713703156
50,-0.011837078258395195
51,0.15284983813762665
52,-0.12710869312286377
53,0.01143705751746893
54,0.07322844117879868
55,0.08658456057310104
56,0.034381501376628876
57,-0.09688369184732437
58,-0.05162197723984718
59,-0.04525872319936752
60,0.029485926032066345
61,-0.04401759058237076
62,-0.04831468313932419
63,-0.028053997084498405
64,-0.01394374668598175
65,0.014247965067625046
66,-0.07190311700105667
67,-0.06425228714942932
68,0.03798509016633034
69,-0.01023111492395401
70,0.022297753021121025
71,-0.008432308211922646
72,-0.014271581545472145
73,0.0034410234075039625
74,-0.022815275937318802
75,0.0760728269815445
76,-0.05310574918985367
77,0.06601966172456741
78,0.04915466904640198
79,0.02226708084344864
80,-0.018869899213314056
81,0.002863875823095441
82,0.05511124059557915
83,0.1438571810722351
84,-0.02563881315290928
85,0.10831820964813232
86,0.012945263646543026
87,-0.020305916666984558
88,0.07627130299806595
89,0.061872486025094986
90,-0.1572123020887375
91,-0.01622498780488968
92,0.09869367629289627
93,0.09185947477817535
94,0.042603377252817154
95,-0.03760577365756035
96,0.02664877101778984
97,0.11965423077344894
98,-0.03704885020852089
99,0.10653118044137955
100,0.05376296862959862
101,0.05838996171951294
102,0.05243200808763504
103,0.08839422464370728
104,-0.1407698392868042
105,-0.011610468849539757
106,0.09060510993003845
107,0.12242713570594788
108,0.03190868720412254
109,0.004951394163072109
110,-0.02176585979759693
111,0.043157972395420074
112,0.002814631210640073
113,-0.025692537426948547
114,-0.040460746735334396
115,0.024901067838072777
116,0.021512188017368317
117,0.053694263100624084
118,-0.03862440213561058
119,0.10200571268796921
120,0.06725604832172394
121,-0.027510689571499825
122,0.10555589199066162
123,0.11640886217355728
124,0.08113424479961395
125,0.006314280908554792
126,-0.1512148231267929
127,-0.027749257162213326
128,-0.12411157041788101
129,-0.008997195400297642
130,-0.09444161504507065
131,-0.021647531539201736
132,0.07358900457620621
133,-0.06702127307653427
134,-0.14125578105449677
135,0.056320760399103165
136,-0.09448841214179993
137,-0.014150488190352917
138,0.044069986790418625
139,-0.10639636218547821
140,-0.04112936928868294
141,0.09188829362392426
142,-0.059600286185741425
143,0.04875027760863304
144,0.04833826795220375
145,0.09251275658607483
146,0.07619937509298325
147,-0.04112822562456131
148,0.09004795551300049
149,0.006836102344095707
150,0.03138019144535065
151,-0.044483084231615067
152,-0.061338506639003754
153,-0.09623432904481888
154,-0.051930610090494156
155,-0.1135481745004654
156,-0.04916016012430191
157,0.013592571020126343
158,-0.0766780897974968
159,-0.03948699310421944
160,-0.023062290623784065
161,0.01974109187722206
162,0.003411434357985854
163,0.0517386756837368
164,-0.0836508646607399
165,-0.16519354283809662
166,0.013035193085670471
167,0.0188754890114069
168,-0.017715027555823326
169,-0.1102447584271431
170,0.04109210893511772
171,0.01093447208404541
172,-0.058675576001405716
173,0.04156289994716644
174,-0.025599569082260132
175,-0.018523357808589935
176,-0.044659558683633804
177,0.013676989823579788
178,0.015925997868180275
179,-0.044127654284238815
180,0.008876299485564232
181,0.09692584723234177
182,0.014707895927131176
183,-0.003056297777220607
184,0.04590734839439392
185,0.07198356091976166
186,0.05936003848910332
187,0.00577654130756855
188,-0.01522492803633213
189,0.09504782408475876
190,-0.01997598260641098
191,-0.07259169965982437
192,0.09036865830421448
193,0.03820304945111275
194,-0.06751639395952225
195,0.00034084272920154035
196,0.011458683758974075
197,0.05924741551280022
198,0.09664759039878845
199,0.05236054211854935
200,-0.017290838062763214
201,0.02153468132019043
202,0.01582338474690914
203,0.06245047226548195
204,-0.07938419282436371
205,0.01315607875585556
206,0.04645702615380287
207,-0.029134409502148628
208,0.0684533417224884
209,-0.1153213232755661
210,0.008501049131155014
211,-0.13116973638534546
212,-0.1173471212387085
213,-0.003334915731102228
214,0.005635211709886789
215,-0.06605137884616852
216,0.07061926275491714
217,-0.08812519907951355
218,-0.04392024502158165
219,0.09212000668048859
220,-0.05757589638233185
221,0.01879642717540264
222,0.0765979140996933
223,0.06631309539079666
224,-0.0272288266569376
225,-0.0385100357234478
226,0.03264225646853447
227,-0.017584560438990593
228,0.002170525025576353
229,-0.07490060478448868
230,-0.0681549459695816
231,0.012364545837044716
232,0.02065195143222809
233,-0.08890075236558914
234,0.00785890407860279
235,-0.047728247940540314
236,-0.06719720363616943
237,0.050566092133522034
238,0.01729261502623558
239,0.025338469073176384
240,-0.0790078267455101
241,0.06287610530853271
242,-0.05833191052079201
243,0.03562555089592934
244,-0.03352927789092064
245,-0.011953040957450867
246,-0.03702618181705475
247,0.0003963193448726088
248,0.020342066884040833
249,0.025893501937389374
250,-0.01363133080303669
251,0.08290085196495056
252,-0.07534243911504745
253,-0.05082094669342041
254,0.07958603650331497
255,0.10439814627170563
256,-0.022484203800559044
257,-0.024436404928565025
258,0.03596476465463638
259,0.04841102287173271
260,-0.03276105225086212
261,0.023968402296304703
262,-0.06530752778053284
263,0.016582373529672623
264,0.03382662683725357
265,0.08390315622091293
266,-0.06249496713280678
267,0.01905078999698162
268,0.01157357171177864
269,-0.02261892333626747
270,0.03225022554397583
271,-0.041438572108745575
272,-0.05381789058446884
273,-0.03029654361307621
274,0.019491814076900482
275,-0.049289412796497345
276,0.008112688548862934
277,0.0041883839294314384
278,-0.03187263384461403
279,-0.10477050393819809
280,-0.04020579531788826
281,0.016186311841011047
282,-0.05199738219380379
283,0.011831206269562244
284,0.01748841069638729
285,-0.09901830554008484
286,-0.08087571710348129
287,0.05712330341339111
288,0.05409102514386177
289,0.04571228474378586
290,-0.019377876073122025
291,-0.022938424721360207
292,0.07841460406780243
293,0.04208672419190407
294,0.023846017196774483
295,-0.08810717612504959
296,0.08671122789382935
297,-0.024527132511138916
298,-0.09769657999277115
299,0.01704101264476776
300,-0.08411751687526703
301,0.1576046496629715
302,0.02774733304977417
303,-0.04076819494366646
304,-0.026750031858682632
305,-0.0038578580133616924
306,0.05142398178577423
307,-0.008269084617495537
308,0.014702453278005123
309,-0.03330190107226372
310,-0.0035513953771442175
311,-0.07965487241744995
312,-0.08223118633031845
313,0.08813615888357162
314,-0.04632485285401344
315,0.062243275344371796
316,-0.047115594148635864
317,0.0625731572508812
318,-0.02510053478181362
319,0.0407751128077507
320,-0.03891446068882942
321,0.0019000101601704955
322,0.0012541634496301413
323,0.056607380509376526
324,-0.09054232388734818
325,-0.019379720091819763
326,0.01897631399333477
327,-0.032099734991788864
328,0.030738897621631622
329,-0.010218084789812565
330,-0.02891182340681553
331,0.031204715371131897
332,0.04499540850520134
333,0.013221457600593567
334,0.04632896929979324
335,0.08854246884584427
336,0.05983181297779083
337,-0.02212837152183056
338,-0.11598163098096848
339,0.010303858667612076
340,0.014802037738263607
341,-0.024338994175195694
342,0.04278730973601341
343,-0.015258582308888435
344,0.06701919436454773
345,0.015724411234259605
346,0.06456313282251358
347,-0.00888041127473116
348,-0.030272582545876503
349,0.052617691457271576
350,0.046016477048397064
351,0.029201416298747063
352,-0.030337348580360413
353,0.014514644630253315
354,0.043883033096790314
355,0.03705442324280739
356,0.004404635168612003
357,0.018030015751719475
358,-0.08008383959531784
359,-0.0825686976313591
360,0.013886338099837303
361,-0.08614423125982285
362,0.040390290319919586
363,0.11325711756944656
364,-0.06806644797325134
365,0.026416195556521416
366,-0.0025763348676264286
367,0.036475300788879395
368,0.033397141844034195
369,0.05274321511387825
370,-0.005341079086065292
371,-0.012769117951393127
372,-0.007226910907775164
373,-0.02274002879858017
374,0.03546435758471489
375,-0.03205199912190437
376,-0.05293792113661766
377,-0.008020555600523949
378,0.016901502385735512
379,-0.002830151468515396
380,0.03537057340145111
381,0.06250467151403427
382,0.016146019101142883
383,0.06871026754379272
384,-0.05206073448061943
385,-0.011676936410367489
386,-0.09736017137765884
387,-0.007587461732327938
388,0.0023071623872965574
389,0.046355217695236206
390,-0.011386899277567863
391,-0.03316392004489899
392,0.05931403860449791
393,-0.09785380959510803
394,-0.010535668581724167
395,-0.0398096889257431
396,0.012270554900169373
397,0.01254633441567421
398,-0.01939701847732067
399,0.01889948546886444
400,-0.10105517506599426
401,-0.009089600294828415
402,-0.06309019029140472
403,-0.03586534038186073
404,-0.04743532836437225
405,-0.01125526987016201
406,-0.10419977456331253
407,0.044348493218421936
408,-0.09697479009628296
409,0.06756246089935303
410,-0.018751077353954315
411,0.038867637515068054
412,0.0034994434099644423
413,-0.05985720083117485
414,0.018760710954666138
415,-0.020096251741051674
416,-0.031933821737766266
417,-0.019182585179805756
418,-0.020587297156453133
419,-0.02235078625380993
420,-0.0013816998107358813
421,-0.020907068625092506
422,-0.014527606777846813
423,-0.09785091876983643
424,0.01855882629752159
425,0.0023789391852915287
426,0.00176376907620579
427,0.08753763884305954
428,-0.06066983938217163
429,0.00028728542383760214
430,-0.028646085411310196
431,-0.08355052024126053
432,-0.007655261550098658
433,0.012432488612830639
434,0.10576660186052322
435,0.039312418550252914
436,-0.03392289951443672
437,0.03095545619726181
438,-0.02094203606247902
439,-0.0486535020172596
440,0.06205413490533829
441,-0.03513243794441223
442,-0.024727167561650276
443,-0.07261228561401367
444,-0.07754633575677872
445,-0.048300717025995255
446,-0.04225105792284012
447,0.06649753451347351
448,-0.026127250865101814
449,-0.04963892325758934
450,0.0008567685727030039
451,0.07611270993947983
452,0.09244723618030548
453,-0.07330469787120819
454,-0.02564210444688797
455,-0.06096794828772545
456,-0.04833954572677612
457,-0.04034961387515068
458,0.01908290758728981
459,0.020708592608571053
460,-0.04200386628508568
461,-0.025013700127601624
462,0.02470342628657818
463,-0.058159783482551575
464,0.0370769202709198
465,-0.024706874042749405
466,0.029794517904520035
467,0.06039857864379883
468,-0.05777612328529358
469,-0.1018776148557663
470,0.013205267488956451
471,-0.013282130472362041
472,-0.017801500856876373
473,-0.01745481602847576
474,0.038796961307525635
475,-0.036352284252643585
476,-0.028847016394138336
477,-0.04215610399842262
478,-0.025822129100561142
479,-0.036289095878601074
480,-0.014091020449995995
481,-0.01389265526086092
482,0.07468905299901962
483,-0.027077239006757736
484,0.014447820372879505
485,-0.0201135091483593
486,-0.03786274790763855
487,0.01026542205363512
488,0.05055560916662216
489,-0.0022492643911391497
490,0.018618900328874588
491,0.06576865166425705
492,-0.07233094424009323
493,0.022568291053175926
494,0.01834174245595932
495,-0.0038687759079039097
496,0.007728694472461939
497,0.006312937941402197
498,-0.04493233561515808
499,-0.04411058872938156
500,0.016442306339740753
501,-0.04006102681159973
502,0.03642495349049568
503,0.00664124172180891
504,-0.10979675501585007
505,-0.05190151184797287
506,0.0568276010453701
507,0.01323938649147749
508,0.03441891446709633
509,0.03656332567334175
510,0.008510217070579529
511,0.035246316343545914
512,0.04655637592077255
513,0.023734496906399727
514,0.08852283656597137
515,-0.019576869904994965
516,-0.03783922269940376
517,0.026214586570858955
518,-0.04555250331759453
519,-0.0309210903942585
520,0.05561932921409607
521,-0.057688403874635696
522,-0.03833391144871712
523,-0.054166279733181
524,-0.09208325296640396
525,0.1227579340338707
526,0.1547442525625229
527,0.010002942755818367
528,0.08487050980329514
529,-0.019945308566093445
530,0.0015962430043146014
531,-0.04175715893507004
532,-0.004200445953756571
533,0.059559132903814316
534,-0.05347290262579918
535,-0.008973526768386364
536,-0.03150549158453941
537,0.07258220762014389
538,-0.09648294001817703
539,-0.017666686326265335
540,0.014010273851454258
541,-0.01693848893046379
542,-0.01668376661837101
543,-0.04947284609079361
544,-0.04044931009411812
545,-0.013243155553936958
546,0.017062000930309296
547,0.04778849706053734
548,-0.005903698969632387
549,0.020386243239045143
550,-0.03879911080002785
551,-0.012025769799947739
552,-0.014017489738762379
553,-0.030891120433807373
554,0.06360703706741333
555,0.05114801600575447
556,0.006373764481395483
557,0.006681215018033981
558,0.054467059671878815
559,-0.010775738395750523
560,-0.01641574315726757
561,0.08164244145154953
562,-0.017334094271063805
563,-0.06378187239170074
564,0.032312363386154175
565,0.024014700204133987
566,-0.034685615450143814
567,0.04092175513505936
568,0.027545275166630745
569,0.04597828909754753
570,-0.06695914268493652
571,-0.019305519759655
572,-0.06815855205059052
573,0.07512110471725464
574,0.1149761974811554
575,-0.017051691189408302
576,0.05036606267094612
577,0.024968117475509644
578,0.02696247398853302
579,0.0025878590531647205
580,0.029139462858438492
581,0.02100907266139984
582,0.01692839525640011
583,-0.035399653017520905
584,-0.010633185505867004
585,0.029669834300875664
586,0.06618117541074753
587,-0.08799681812524796
588,0.018727440387010574
589,0.003164702793583274
590,0.04079769179224968
591,-0.06344323605298996
592,-0.035830821841955185
593,0.03788169100880623
594,0.019146235659718513
595,0.11580215394496918
596,0.010297714732587337
597,0.01134559791535139
598,-0.015441365540027618
599,0.017334705218672752
600,0.018383391201496124
601,-0.02326059527695179
602,0.005610703490674496
603,0.045222364366054535
604,-0.010842415504157543
605,0.02062566764652729
606,-0.05764457583427429
607,0.01013955194503069
608,0.04133334383368492
609,0.07268363237380981
610,-0.0015027327463030815
611,0.08617354184389114
612,-0.014814761467278004
613,-0.065297432243824
614,0.02871316485106945
615,-0.04168247431516647
616,-0.04355137422680855
617,-0.1444094181060791
618,0.07965662330389023
619,-0.007714289240539074
620,-0.06152878701686859
621,0.015971552580595016
622,-0.006168376188725233
623,0.019254518672823906
624,-0.06389446556568146
625,0.001578254858031869
626,-0.013634643517434597
627,0.2274920642375946
628,0.037934474647045135
629,-0.009653067216277122
630,0.02710997685790062
631,-0.05340293049812317
632,0.06022975593805313
633,0.0273582860827446
634,0.02710570953786373
635,-0.0036224774084985256
636,0.061861131340265274
637,0.046787336468696594
638,-0.0672241747379303
639,0.0919923409819603
640,0.0430295504629612
641,-0.0686386227607727
642,-0.019485462456941605
643,-0.05745678022503853
644,0.024946823716163635
645,0.027290871366858482
646,0.116170234978199
647,0.018839871510863304
648,-0.11146845668554306
649,0.007256653625518084
650,0.039100416004657745
651,-0.016582360491156578
652,0.005646107718348503
653,0.002987856976687908
654,0.13611643016338348
655,0.03822130337357521
656,0.003910479135811329
657,-0.023777518421411514
658,-0.00878636073321104
659,0.04408567398786545
660,0.047873347997665405
661,0.05568460002541542
662,0.010713186115026474
663,0.00790074747055769
664,0.08129428327083588
665,0.006016489118337631
666,0.011168836615979671
667,0.0037575869355350733
668,-0.008664097636938095
669,-0.020014774054288864
670,-0.00047678357805125415
671,0.000859385821968317
672,-0.02501221001148224
673,-0.025052057579159737
674,-0.02550371177494526
675,0.06583813577890396
676,-0.06805218756198883
677,0.06461679190397263
678,0.09088217467069626
679,0.04731055721640587
680,0.148534893989563
681,-0.06466414034366608
682,0.01918179728090763
683,-0.056777630001306534
684,-0.039890583604574203
685,0.03829454258084297
686,-0.022916004061698914
687,0.011223196983337402
688,-0.028603140264749527
689,0.08363506942987442
690,0.014484859071671963
691,-0.037393718957901
692,0.02019728347659111
693,-0.04179640859365463
694,0.007405064068734646
695,-0.04838106781244278
696,-0.02002181112766266
697,-0.044885508716106415
698,-0.004638150334358215
699,0.10849859565496445
700,-0.01921519823372364
701,0.01566237397491932
702,0.0229946319013834
703,-0.03143682703375816
704,0.013660750351846218
705,-0.03242043778300285
706,-0.037323422729969025
707,0.020620524883270264
708,0.03883294016122818
709,-0.03911767527461052
710,0.027133889496326447
711,0.056109797209501266
712,-0.04856734722852707
713,0.05019591748714447
714,-0.049005620181560516
715,-0.003551790490746498
716,-0.030907895416021347
717,0.03144044429063797
718,0.029529418796300888
719,0.06537538766860962
720,0.0667828917503357
721,-0.010422793217003345
722,-0.06404956430196762
723,0.022208116948604584
724,-0.09610694646835327
725,-0.05193577706813812
726,-0.09586244076490402
727,-0.09656330198049545
728,0.0006755361682735384
729,0.002144612604752183
730,0.020914942026138306
731,-0.017278047278523445
732,-0.016497116535902023
733,0.06631031632423401
734,-0.027397260069847107
735,-0.024111514911055565
736,0.03874325379729271
737,-0.0050741578452289104
738,0.02686690352857113
739,0.049382101744413376
740,-0.00494559807702899
741,0.002963809994980693
742,0.029016731306910515
743,0.034919578582048416
744,-0.05643529072403908
745,0.06215090677142143
746,-0.025300797075033188
747,-0.007807149551808834
748,-0.04338625818490982
749,-0.01347226370126009
750,-0.021326463669538498
751,-0.11298122256994247
752,-0.009006768465042114
753,-0.05792266130447388
754,0.05226406082510948
755,-0.0014445007545873523
756,0.026420732960104942
757,-0.01610637828707695
758,0.07906077802181244
759,-0.035971883684396744
760,-0.024915512651205063
761,0.05458084121346474
762,0.04222213849425316
763,-0.0019769982900470495
764,-0.09712772071361542
765,-0.04344269260764122
766,-0.013891973532736301
767,0.0009434691746719182
768,0.016960395500063896
769,0.14529947936534882
770,0.0033212080597877502
771,0.08830319344997406
772,-0.06564126908779144
773,-0.060271911323070526
774,0.06720127910375595
775,0.015832072123885155
776,0.008511732332408428
777,0.015058401972055435
778,-0.009167286567389965
779,-0.019995596259832382
780,0.01751401089131832
781,0.039203230291604996
782,-0.01902991160750389
783,-0.17557603120803833
784,0.14800570905208588
